id,cover,created_at,game_engines,game_modes,genres,keywords,name,parent_game,platforms,player_perspectives,release_dates,screenshots,slug,summary,themes,updated_at,url,websites,checksum,game_type,alternative_names,artworks,external_games,first_release_date,involved_companies,similar_games,storyline,tags,videos,language_supports,collections,age_ratings,aggregated_rating,aggregated_rating_count,hypes,total_rating,total_rating_count,franchises,rating,rating_count,game_localizations,status,game_status,bundles,dlcs,ports,multiplayer_modes,expanded_games,version_parent,version_title,remakes,expansions,remasters,standalone_expansions,franchise,category
55705,429726.0,1504252166,,"[1, 2, 3]","[5, 14, 32]",,Trianga's Project: Battle Splash 2.0,,[6],"[1, 2]","[682661, 682662]","[1443008, 1443009, 1443011, 1443012, 1443013, 1443014, 1443015, 1443010, 1443016, 1443017, 1443018, 1443019, 1443020, 1443021, 1443022, 1443023, 1443024, 1443025]",triangas-project-battle-splash-2-dot-0,"Trianga's Project: Battle Splash 2.0 is a Friendly, Competitive, Team-based Third-Person Shooter inspired from Fast Paced Arena Shooter and modern Class Based Shooter. Using only Water as the main mechanic, Blast away your opponents in various colorful worlds that everyone can enjoy!",[1],1759736271,https://www.igdb.com/games/triangas-project-battle-splash-2-dot-0,"[55977, 65107, 448345]",7147bfe0-04b5-c0b9-6af6-20e7f8ef10bb,0,,[151467],"[1992731, 191124]",1695686400.0,,"[32902, 113895, 43367, 105269, 107318, 111130, 102868, 121542, 95340, 47823]",,"[1, 268435461, 268435470, 268435488]",,[284768],,,,,,70.0,1.0,,70.0,1.0,,,,,[289466],,,,,,,,,,,
255115,312226.0,1688095159,[822],[1],"[31, 34]","[343, 1961, 3143, 3586, 23933, 24224, 24295]",Maid for Loving You,,"[34, 6]",[5],"[487159, 487160, 487161]","[1081636, 1081637, 1081638, 1081639, 1081640]",maid-for-loving-you--1,Average guy Yuuma suddenly finds his boring life becoming way more exciting when he encounters a mysterious woman named Eve. Join him as he discovers the joys of having a live-in maid in this heartwarming visual novel.,"[42, 44]",1751981158,https://www.igdb.com/games/maid-for-loving-you--1,[561815],0654f641-6bdc-9d2c-75c4-92e040c783e1,0,"[135673, 135674, 135675, 135677]",,,1553817600.0,"[221330, 221331]","[22425, 22426, 67166, 75900, 41895, 22472, 59173, 12328, 22422, 43130]","Yuuma Kitami is your typical wage slave. Wake, work, sleep, repeat. Robbed of his ambitions by the grind, his daily life is filled with endless overtime, leaving him little time for a social life, let alone a girlfriend. But that all changes one mid-winter night. After catching the last train home, he finds a woman unconscious by his front door, mere moments from freezing to death.

Yuuma acts fast, bringing the woman into his home and doing everything in his power to warm her back to life. When she eventually comes to, the woman introduces herself as Eve and wants to thank him for saving her. To Yuuma's shock, she offers to be his maid! Though initially reluctant, he soon relents, and the two start living together.

Eve is a peculiar yet lovely woman with the odd quirk or two, and Yuuma finds himself strangely drawn to her. Join them on their journey as they learn more about each other, themselves, and the true meaning of love in Maid for Loving You!","[42, 44, 268435487, 268435490, 536871255, 536872873, 536874055, 536874498, 536894845, 536895136, 536895207]",,"[719479, 719480, 719481, 719482, 719483, 719484, 719485, 719486, 719487]",,,,,,,,,,,[28136],,,,,"[227872, 136738]",,,,,,,,,,
317171,457723.0,1726745149,,[1],"[7, 32, 33]","[2814, 33990, 48222]",Dance Break Dance,,[381],[4],[664297],"[1419026, 1419027, 1419028, 1419029]",dance-break-dance,"In Dance Break Dance, it's all about quick reflexes and perfect timing. Spin the crank to make your adorable dancer bust out wild moves, but be sure to stop in time! The faster you crank, the crazier the dance, and the more points you score. Can you keep up with the rhythm and become the cutest dance master?",[27],1760084749,https://www.igdb.com/games/dance-break-dance,[690517],284578d1-70e0-738b-f26c-98eec85787b6,0,,[145993],"[2948433, 2920687]",1717459200.0,,"[18981, 43367, 87150, 87514, 31496, 38967, 81183, 113423, 56033, 115925]",,"[27, 268435463, 268435488, 268435489, 536873726, 536904902]",[132658],[1115559],,,,,,,,,,,,,,,,,,,,,,,,,,
209699,243480.0,1658073877,,[1],,"[101, 23494]",Angkor: Beginnings,,"[3, 6, 14]",,"[428154, 428152, 428153]","[836210, 836211, 836209, 836212, 836213, 836214]",angkor-beginnings,Angkor: Beginnings is a highly re-playable fantasy Match 3 with modern design and aesthetics. The game tells the story of a family trapped on an island with an active volcano. The game also includes mini games and puzzles for variety and extra fun!,,1761135508,https://www.igdb.com/games/angkor-beginnings,"[497632, 297466]",1f69d1be-4208-4069-d48f-793566637dd6,0,,[80920],"[2519041, 2518807]",1658707200.0,,,,,,"[584070, 584071, 584072]",[11643],,,,,,,,,,,,,,,,,,,,,,,,,
345882,466870.0,1748555808,,[1],"[13, 31, 32]","[21, 43, 58, 155, 250, 287, 427, 595, 606, 621, 642, 729, 778, 994, 1159, 1293, 1299, 1566, 1669, 1678, 2280, 2424, 2452, 2489, 2657, 3282, 3430, 3831, 4004, 4054, 4135, 4276, 4393, 4767, 5264, 5639, 5659, 7048, 9357, 13544, 16877, 17083, 17292, 23568, 32538, 38085, 38148, 38887, 41334, 41449, 41882, 42101, 42121, 42173, 42385, 43194, 43846, 44629, 44930, 46059, 46086, 47044, 47368, 47576, 47900, 48214, 48270, 48929, 49513, 49713]",Prison Escape Simulator: Dig Out,,"[6, 14]",[1],"[757944, 757945]","[1541669, 1541670, 1541671, 1541672, 1541673, 1541675, 1541677, 1541679, 1541681, 1541683]",prison-escape-simulator-dig-out,"Too long in this prison, time to get out of here. Pull the carpet and start digging with a teaspoon. Watch out for the guard, sell him the junk you find. Trade toilet paper with the prisoners. Get better items and improve your stats. Expand the tunnel, use glow sticks and dynamite. Will you escape?",[1],1762049368,https://www.igdb.com/games/prison-escape-simulator-dig-out,"[818832, 829593, 801620]",cc139e93-7b98-0352-aa8f-086a610401e5,0,[185028],"[175336, 175337]","[3065398, 3016724]",1753401600.0,"[333431, 333432]","[76263, 23733, 3277, 17000, 82090, 3225, 25076, 81680, 44242, 11423]",,"[1, 268435469, 268435487, 268435488, 536870933, 536870955, 536870970, 536871067, 536871162, 536871199, 536871339, 536871507, 536871518, 536871533, 536871554, 536871641, 536871690, 536871906, 536872071, 536872205, 536872211, 536872478, 536872581, 536872590, 536873192, 536873336, 536873364, 536873401, 536873569, 536874194, 536874342, 536874743, 536874916, 536874966, 536875047, 536875188, 536875305, 536875679, 536876176, 536876551, 536876571, 536877960, 536880269, 536884456, 536887789, 536887995, 536888204, 536894480, 536903450, 536908997, 536909060, 536909799, 536912246, 536912361, 536912794, 536913013, 536913033, 536913085, 536913297, 536914106, 536914758, 536915541, 536915842, 536916971, 536916998, 536917956, 536918280, 536918488, 536918812, 536919126, 536919182, 536919841, 536920425, 536920625]",,"[1315330, 1256700, 1256701, 1256702, 1256703, 1256704, 1256705, 1256706, 1256707, 1256708, 1256709, 1256710, 1256711, 1256712, 1256713]",,,,,,,,,,,,,,,,,,,,,,,,,,
98405,68781.0,1524649448,[601],"[1, 2, 4]","[12, 15, 16, 24, 32]",[2425],Avariavs,,"[6, 14]","[2, 4]","[159768, 159769]","[257336, 258392, 258391, 257337]",avariavs,"In Avariavs, players choose a party of 3 heroes to battle against an opponent’s party. During battle, opposing players choose their actions simultaneously and then witness the mayhem of their decisions. Combat rages on until one winner reigns victorious by decimating their opponent’s HP to zero.

Be warned however, matches that do not conclude promptly may be subject to judgement…","[17, 18]",1762581388,https://www.igdb.com/games/avariavs,"[80919, 92009, 80921, 80922, 91631, 343245, 91629]",db0c959b-cce8-f367-d53f-ced431b5aa4f,0,[126892],[150632],"[908429, 1604967, 576312]",1541635200.0,[70733],"[13196, 19404, 9472, 26268, 7615, 25311, 111187, 26940, 26845, 102057]","On AVARIA, emotions are dangerous. For the Hume, feeling the wrong emotion might cause an explosion or start a pandemic. For the Eoni, feeling any emotion at all could strip you of your immortality. It’s in this world that a plot is brewing among the Hume: a plot that, if fulfilled, will leave only one race standing. Kasper and his friends must dive into a world of technology, magery, politics, and ethical ambiguity to stop an almost unspeakable horror: the world’s first genocide.
World

AVARIA is home to two intelligent species. The first were the Eoni: immortal, intellectual, and entirely incapable of feeling emotion. It was only a few thousand years ago that an Eoni finally stumbled upon an emotion and, in so doing, transformed themselves into the first Hume. The Hume – beautiful, sexual, magical creatures – have been willing to live under the rule of the Eoni ever since, following their laws in exchange for guidance… until now.","[17, 18, 268435468, 268435471, 268435472, 268435480, 268435488, 536873337]",,"[1135963, 1135964, 1135965, 1135966, 1135967, 1135968, 1135969, 1135970, 1135971, 1135972, 1135973, 1135974]",[5508],,,,2.0,50.0,0.0,,50.0,0.0,,8.0,8.0,,,,"[9019, 9020]",,,,,,,,,
245758,359128.0,1681438338,,[1],[33],,Super Pet Hero,,[6],[3],[560110],"[1032112, 1032120, 1032121, 1032126, 1032131]",super-pet-hero,"Take the control of the Ninja or one of his friends and save all the cute pets from dangerous crossroads. Join our crew of rescue heroes and take the pets to safety. Gather coins from the busy crossroad and on top of running cars to unlock all the pet rescue heroes.
The Ninja and his friends have a tough mission, to rescue fuzzy and cute animals from a busy crossroad. Cats, dogs, pandas and even pigs and unicorns await you! Climb the leaderboards and achieve a high score in this action packed pet rescue adventure.",,1762419024,https://www.igdb.com/games/super-pet-hero,"[544758, 544759, 611287, 606915, 606916]",3bb5bff0-4121-e6ef-3707-627bc9885543,0,,[125786],"[2693056, 2693243, 2872780]",1704153600.0,,"[90965, 15827, 68458, 25905, 90788, 87150, 87728, 87170, 78489, 27378]",,[268435489],[106208],[878141],,,,,,,,,,,,,,,,,,,,,,,,,,
127801,172109.0,1577446976,,[1],"[31, 32]","[416, 911]",VolticPistol,,"[3, 6]",,"[479987, 479988]","[363621, 363623, 363627, 363619, 363626, 363622, 363624, 363625, 363620]",volticpistol,"Take control of the Tholos, a renounced knight on his quest to overthrow his former kingdom! Battle your way to the top of the kingdom in this action-filled medieval-cyberpunk adventure!",[1],1761120186,https://www.igdb.com/games/volticpistol,"[133813, 133812, 442839, 562905, 562906, 562907]",b219cfe1-2d99-e5dc-9c0e-eb134eac936c,0,,[19681],"[1986964, 1840020]",1585180800.0,[221865],"[111130, 96217, 106987, 28309, 25646, 80916, 113895, 30245, 113360, 105269]",,"[1, 268435487, 268435488, 536871328, 536871823]",[93227],"[320150, 320151, 320152, 320153, 320154, 320155, 320156, 320158, 320157, 320161, 320159, 320160, 320162, 320164, 320163, 320165, 320166, 320171, 320168, 320170, 320172, 320169, 320173, 320167]",,,,,,,,,,,,,,,,,,,,,,,,,,
230906,350617.0,1673527667,[13],"[1, 2, 3]",[32],,The Escape: Together,,[6],[1],[650033],"[954467, 954472, 954473, 954474, 954465, 954470]",the-escape-together,The Escape: Together is a 1-3 player Online CO-OP escape horror. The paranormal creature has taken over the house. You must use everything you find to survive and make your runaway.,"[1, 19]",1762313601,https://www.igdb.com/games/the-escape-together,"[679612, 679830, 679832, 679831, 517181]",90917db9-0947-295a-d67d-f8a38306afc6,0,[182701],[96183],"[2640223, 2637477]",1673568000.0,,"[111130, 113895, 25646, 68271, 26658, 55282, 96217, 105233, 13189, 103295]",,"[1, 19, 268435488]",[128830],"[490034, 490035, 490036, 1116905, 1116906, 1116907]",,,,,,,,,,,,4.0,4.0,,,,[30563],,,,,,,,,
372693,497277.0,1760195273,,"[1, 2, 3, 4]","[10, 32]",[50104],Off Road Stars,,[6],,[818637],"[1664533, 1664534, 1664535, 1664536, 1664537]",off-road-stars,Race tiny trucks around the circuit. Take control of one of up to 8 off-road racing cars and compete in a race track looking down from an isometric perspective.,[1],1760357561,https://www.igdb.com/games/off-road-stars,"[891217, 891216]",c2747ecd-a569-9c96-7d6c-e3a0f05d2e88,0,,"[206445, 206446]",[3063610],,,"[113895, 111130, 96217, 119207, 106987, 37419, 28309, 25646, 105233, 32902]",,"[1, 268435466, 268435488, 536921016]",,[1406054],,,,,,,,,,,,,,,,,,,,,,,,,,
68670,98382.0,1506516445,,[1],[12],,Anonymous ME,,[6],,[131920],"[126753, 126756, 126757, 126754, 126755]",anonymous-me,"Anonymous Me is a 2D action platformer set in Qin Dynasty of China. Female assassin Meng Nv calls it quits after the organization she is in falls apart. Somehow she is plunged into a huge conspiracy. Players take the role of “Mang” and travels across China in Qin Dynasty and eliminate different enemies using cool combos, ultimately unraveling the mystery of this prosperous empire.",[1],1762581327,https://www.igdb.com/games/anonymous-me,"[58335, 350208, 58334]",1e271517-9958-3eb5-753a-c074a05cbf24,0,,[88673],"[1458759, 185475, 576852, 2566189]",1546214400.0,,"[25636, 57372, 111835, 113636, 54775, 96217, 106987, 28309, 115280, 81249]",,"[1, 268435468]",,,,,,,,,,,,,,4.0,4.0,,,,,,,,,,,,,
54524,99409.0,1501748526,,[1],"[10, 13, 15]","[994, 1103, 1293, 4134, 4245, 4357]",Real Farm,,"[48, 6, 49]",,"[123186, 109648, 136238]","[118120, 118123, 118124, 118122, 118121]",real-farm,"Grow your way to success in Real Farm Sim, the most immersive agricultural sim around. Explore the 4K countryside and make it yours. Start from nothing or take on a working farm. Manage the land, crops, animals and staff, and reap the riches you sow.",,1762049421,https://www.igdb.com/games/real-farm,"[54364, 765962, 765965, 341694]",8c5b20ca-0e12-d4fd-c7da-a3d89e3607d0,0,[9875],[17948],"[398736, 1237624, 101425, 281419, 210824, 2085456, 2581127, 2582191, 2117123, 2176150, 100478]",1508457600.0,"[67099, 67100]","[36346, 55590, 31515, 17130, 29173, 17519, 55689, 11423, 33153, 19376]",,"[268435466, 268435469, 268435471, 536871906, 536872015, 536872205, 536875046, 536875157, 536875269]",,,,"[15758, 135798, 135796, 135797, 135801, 135799, 135800]",,,,40.0,1.0,,40.0,1.0,,,,,,,,,,,,,,,,
164662,291541.0,1628868841,[156],[1],[15],,Five Nights at Freddy's: Original Series,,"[6, 49]",[1],"[562306, 513199]","[590766, 590767, 590768, 590769, 590770, 590771]",five-nights-at-freddys-original-series,"Explore the history of the Freddy's world famous pizzeria in this bundle containing the original 4 titles.

As always, Fazbear Entertainment is not responsible for death or dismemberment.","[19, 20, 21]",1757949854,https://www.igdb.com/games/five-nights-at-freddys-original-series,"[323332, 777719, 323330, 323331, 649224, 323333]",ec1934b1-f817-06da-cc09-fccc1674bfe5,3,"[147519, 140244]","[47468, 47467]","[2589875, 2082494, 2589463]",1603929600.0,"[207052, 273342]","[109339, 113837, 26658, 120201, 26574, 26145, 99307, 24765, 184583, 181595]",,"[19, 20, 21, 268435471]",,"[794574, 794582, 794561, 794562, 794563, 794564, 794565, 794566, 794567, 794568, 794569, 794570, 794571, 794572, 794573, 794575, 794576, 794577, 794578, 794579, 794580, 794581, 794583]",,"[108961, 85992, 92217, 125255]",,,,,,[2854],,,[24123],,,,,,,,,,,,,,,
81577,421426.0,1515889689,,,"[9, 31]",[1669],DWK 5: Hinter dem Horizont,,[6],,[663643],"[1418948, 1418949, 1418950, 1418951, 1418947]",dwk-5-hinter-dem-horizont,"DWK 5: Hinter dem Horizont is a traditional point & click adventure game based on the movie Die wilden Kerle 5: Hinter dem Horizont. The young soccer players Leon, Vanessa, Maxi and Raban are practising in the woods - but suddenly Leon disappears. Of course his friends search for him and suddenly arrive in the land of vampires...

The player alternately takes the control of the four protagonists and solves item based puzzles. To do so he explores his surroundings, takes everything he finds, talks with people and combines items with each other. In each scene the player can instantly switch between day and night which alters the persons he meet and the items he can interact with. When stuck the player has access to a hint system.",,1731450690,https://www.igdb.com/games/dwk-5-hinter-dem-horizont,[372605],ab9904e0-cf41-808f-b813-f929fb31f1f7,0,[161306],,"[1897595, 204807]",1225411200.0,"[295035, 295036, 295037, 295038]","[27266, 27725, 26223, 25646, 25222, 81275, 106992, 18011, 95776, 75127]",,"[268435465, 268435487, 536872581]",,"[1115446, 1115447]",,"[192601, 192600]",,,,,,,,,,,,,,,,,,,,,,,,
214388,418821.0,1661255789,[3],[1],[5],,Coastline to Atmosphere,233.0,[6],[1],[631669],"[863159, 863161, 863160, 863162, 863163, 863164, 863165, 863166, 863167, 863168, 863169]",coastline-to-atmosphere,"Coastline to Atmosphere is a big Single Player Modification for Half-Life 2. It's actually 15 Single Player maps with a story that links them together.

Leon Stephan Brinkmann took about 1 year to create this. He's done an excelent job to create this. With new models, such as a Keycard model, Tree models, a new shiny metal texture. And new sounds from the games Medal of Honor, Call of Duty, Soldier of Fortune 2, Max Payne 2, Cold Winter and a whole lot of ambient sounds.","[1, 18, 19]",1762508522,https://www.igdb.com/games/coastline-to-atmosphere,"[305784, 650624, 665467]",00ca95c2-a84c-ec7e-86a7-73a0f6cbb1f1,5,"[156796, 156795, 156797, 156793, 156798]",,,1153612800.0,"[184289, 274123]","[520, 105269, 55038, 68286, 113362, 107318, 103301, 306, 111130, 95340]","This mod continues the story where Half-Life 2 finished and offers one possible scenario. After the big explosion, you fall to the ground and are very badly injured. Some people find you and take you home to a small village outside the city where the citadel was built. After 3 months you’re strong again and want to fight on.

You have never seen Alyx or any of the others since the explosion. But you try to find new people that will fight with you against Breen. Nobody wants to help, some are afraid, others think that Breen has learned his lesson and won’t start again. It also seems that most of his organization was lost in the explosion. Then you hear that along the coast Breen is starting again and trying to take control again. So you decide to go to the coast. There you take a little boat and go along the coast so the Combine won’t notice you coming.","[1, 18, 19, 268435461]","[130637, 130638]","[1073787, 1073788, 1073789]",,,,,,,,,,,,,,,,,,,,,,,,,,
340388,451788.0,1744754069,[982],[1],"[9, 32, 33]","[250, 1394, 1403, 2451, 2760, 4151, 5523]",Skyblocker,,[6],[2],[729236],"[1507572, 1507573, 1507574, 1507575, 1507576, 1507577, 1507578, 1507579]",skyblocker,"Skyblocker is a 3D puzzle game in which players build towers from toy blocks and try to set a global high score while battling wind and weather. It also features a ""zen"" mode with no scoring or time constraints, so the player can build, relax, and enjoy multiple different picturesque locales.",,1762611062,https://www.igdb.com/games/skyblocker,"[728301, 728302, 728303, 728304]",227e7138-7ebc-e832-4b4f-fce3690f6702,0,,[160643],"[2977217, 3001456]",1744329600.0,[315924],"[56033, 25646, 25222, 25905, 27266, 110503, 90788, 26223, 43367, 19817]",,"[268435465, 268435488, 268435489, 536871162, 536872306, 536872315, 536873363, 536873672, 536875063, 536876435]","[146150, 146151]","[1216607, 1216608, 1216609]",,,,,1.0,,,,,,,,,,,,,,,,,,,,,
